age,region,login_count_30d,total_spend,complaint_count,membership_level,tenure_months,churn
68,south,14.0,888.87,0,gold,58,0
74,north,16.0,1007.69,0,silver,37,0
21,south,19.0,231.83,0,basic,70,0
26,north,13.0,480.17,0,platinum,22,0
30,west,5.0,807.05,1,silver,33,1
43,south,9.0,203.3,1,silver,35,0
29,east,8.0,711.01,0,gold,42,0
52,west,12.0,614.51,0,silver,22,0
21,south,10.0,540.78,0,silver,9,1
39,,16.0,492.52,1,silver,35,0
37,south,8.0,1046.25,0,silver,66,0
23,south,16.0,424.46,1,basic,26,0
39,south,9.0,480.95,0,basic,8,0
29,south,10.0,1349.76,0,basic,57,0
73,east,16.0,778.8,0,gold,70,0
68,south,15.0,502.17,0,basic,64,0
42,east,7.0,1385.28,0,silver,71,1
19,west,9.0,1707.52,0,gold,10,0
30,east,5.0,704.05,0,silver,54,0
57,north,14.0,505.34,3,gold,2,1
35,south,13.0,392.22,0,basic,56,0
58,north,9.0,325.26,0,basic,24,0
28,east,13.0,485.6,1,platinum,39,0
41,west,12.0,110.67,1,basic,25,0
42,north,13.0,466.2,4,basic,38,1
62,north,8.0,809.22,1,platinum,41,0
28,west,16.0,1555.5,2,platinum,17,0
40,east,7.0,450.8,0,silver,48,0
44,south,7.0,844.95,0,silver,18,0
33,east,14.0,138.25,1,gold,61,1
48,west,10.0,1449.58,0,gold,9,0
57,south,10.0,437.93,0,platinum,50,0
34,west,11.0,427.8,1,silver,69,0
43,west,13.0,732.07,1,basic,61,0
30,west,17.0,1125.53,0,basic,13,0
29,north,11.0,502.69,0,gold,54,1
43,east,12.0,962.53,1,basic,66,0
57,south,6.0,769.68,1,gold,45,0
25,north,14.0,563.69,0,basic,35,0
68,south,8.0,118.19,1,basic,67,1
57,west,12.0,722.65,1,gold,31,0
75,north,,405.46,2,basic,19,0
56,east,9.0,721.46,0,gold,21,0
32,west,16.0,380.03,2,basic,47,1
31,east,13.0,1381.89,3,silver,67,0
26,west,11.0,895.83,1,silver,56,0
43,east,15.0,501.55,0,gold,15,0
46,east,16.0,489.82,0,silver,15,0
66,north,13.0,1000.41,0,basic,7,0
54,north,12.0,501.48,0,gold,59,0
31,west,13.0,195.45,0,gold,12,1
35,west,15.0,664.5,0,basic,60,0
53,south,11.0,736.49,0,basic,47,0
38,north,15.0,625.94,0,gold,68,0
22,north,12.0,,1,basic,36,0
19,east,9.0,502.99,0,basic,68,1
50,north,12.0,468.48,0,silver,9,0
40,west,12.0,817.08,1,basic,70,0
66,east,10.0,727.57,0,silver,50,0
57,north,14.0,560.98,2,platinum,61,0
36,south,8.0,1164.32,0,basic,12,0
66,east,13.0,755.13,1,basic,6,1
41,south,13.0,671.61,3,silver,7,1
49,east,12.0,327.43,2,basic,59,0
23,east,20.0,209.84,1,platinum,4,0
69,south,17.0,479.65,1,silver,17,0
32,north,,531.69,1,basic,71,0
49,south,15.0,906.4,3,basic,60,0
56,west,14.0,447.81,0,gold,71,0
30,south,9.0,727.52,1,basic,49,0
58,east,15.0,398.64,1,silver,30,0
29,north,10.0,672.1,0,platinum,12,0
69,north,13.0,466.72,2,platinum,3,1
46,south,13.0,712.58,0,basic,44,0
73,east,19.0,550.03,3,silver,40,0
38,south,12.0,920.08,0,silver,19,0
29,east,10.0,475.41,1,gold,14,0
70,west,13.0,413.0,1,silver,63,1
57,east,11.0,511.32,0,basic,21,0
31,east,12.0,462.01,0,silver,69,0
45,south,13.0,1774.76,1,silver,68,0
69,east,12.0,305.21,0,silver,59,0
68,east,16.0,757.36,1,silver,15,0
42,south,13.0,613.59,0,gold,52,0
49,east,17.0,527.51,1,gold,25,0
38,east,10.0,613.56,0,basic,14,0
52,south,11.0,201.63,0,silver,42,0
31,north,18.0,1082.34,0,gold,31,0
25,north,11.0,1120.58,1,silver,15,0
40,west,8.0,887.21,2,gold,62,0
46,east,9.0,1219.56,0,gold,61,0
48,east,16.0,520.05,0,platinum,64,0
30,south,10.0,1026.38,1,basic,49,0
59,west,19.0,1036.98,1,basic,53,0
73,east,13.0,1092.04,0,gold,17,0
55,south,11.0,396.79,1,silver,26,1
41,north,13.0,417.59,2,gold,44,0
49,east,10.0,626.48,0,basic,59,0
33,north,9.0,329.42,1,silver,10,1
19,east,14.0,875.55,0,gold,8,0
19,north,8.0,550.89,1,platinum,55,0
34,south,9.0,1015.14,1,gold,48,0
36,north,11.0,940.41,0,gold,67,0
19,north,13.0,713.08,1,basic,59,0
49,west,11.0,297.03,0,gold,71,0
66,west,10.0,989.82,0,silver,5,0
43,east,15.0,297.43,1,basic,9,0
31,south,17.0,365.97,1,basic,58,0
36,south,9.0,249.8,1,silver,48,1
30,south,11.0,875.21,1,basic,61,0
64,east,13.0,759.99,1,silver,45,0
58,,18.0,1294.9,2,basic,65,0
63,west,19.0,675.35,1,basic,53,0
71,east,15.0,2058.04,1,gold,52,0
42,north,13.0,766.06,0,gold,64,0
44,west,10.0,511.15,0,basic,32,0
39,east,9.0,967.95,1,silver,19,0
48,west,12.0,1108.98,0,basic,4,0
38,east,6.0,1109.8,0,basic,49,0
44,north,6.0,716.2,0,platinum,15,1
55,west,12.0,318.18,0,basic,71,0
25,north,12.0,577.87,3,gold,49,0
38,north,15.0,654.04,1,silver,50,0
44,east,14.0,1035.78,1,gold,41,0
68,east,10.0,578.7,0,basic,71,0
46,,13.0,950.73,1,silver,30,0
73,,15.0,473.64,0,silver,49,0
25,north,12.0,666.25,0,basic,48,0
37,north,7.0,820.02,2,basic,58,0
58,east,15.0,763.94,0,silver,20,0
54,west,10.0,740.74,2,silver,1,1
25,east,10.0,1249.11,1,gold,66,0
67,west,14.0,747.7,1,gold,69,0
37,west,5.0,638.2,1,gold,10,1
75,east,12.0,263.26,0,silver,56,0
64,north,14.0,738.21,2,basic,17,0
37,south,12.0,1092.59,2,basic,60,0
33,north,17.0,,1,basic,57,0
59,west,12.0,,0,basic,63,0
47,south,6.0,937.62,0,gold,65,0
56,,10.0,685.52,1,gold,69,0
55,south,13.0,866.61,2,basic,34,0
55,north,7.0,670.85,0,basic,38,1
43,south,14.0,463.4,0,silver,63,0
44,east,13.0,806.55,1,gold,55,0
26,east,11.0,954.14,0,basic,2,0
69,south,7.0,456.16,1,silver,24,0
33,east,13.0,958.25,1,platinum,13,0
72,west,11.0,600.43,1,gold,17,1
56,north,17.0,280.73,1,silver,58,0
30,north,13.0,,1,silver,31,0
71,east,17.0,1073.03,0,silver,11,0
47,south,13.0,728.34,0,gold,9,0
45,south,7.0,542.69,0,silver,34,0
67,south,14.0,1538.38,1,basic,55,0
62,east,12.0,639.58,0,silver,2,0
21,east,8.0,837.24,0,gold,12,1
67,west,15.0,603.63,0,gold,28,0
41,,11.0,783.46,1,gold,56,0
51,south,7.0,419.22,1,basic,31,1
71,west,13.0,1088.59,1,gold,26,0
65,east,13.0,984.44,0,basic,51,0
44,north,4.0,351.42,0,silver,38,0
58,north,19.0,591.42,0,basic,55,0
52,south,13.0,317.65,0,platinum,33,0
19,south,10.0,521.13,1,silver,47,0
42,south,13.0,327.52,0,basic,26,1
46,north,9.0,938.37,1,silver,25,0
57,west,8.0,276.11,0,basic,47,0
48,west,8.0,1154.87,1,silver,10,0
52,east,15.0,331.46,0,silver,28,0
60,west,8.0,523.18,0,platinum,33,0
30,north,6.0,339.12,1,silver,66,1
46,north,11.0,673.25,2,silver,45,0
53,south,8.0,336.48,1,silver,13,1
70,west,10.0,996.91,2,silver,51,0
56,east,14.0,195.19,0,gold,35,0
37,west,12.0,301.83,0,gold,48,0
25,north,10.0,532.13,0,silver,43,0
25,south,11.0,700.21,0,gold,22,0
35,north,14.0,837.43,1,gold,26,0
18,south,12.0,701.01,0,silver,9,1
23,north,6.0,681.67,0,silver,29,0
35,north,8.0,1880.83,1,basic,58,0
68,south,7.0,376.8,0,platinum,11,1
36,south,8.0,649.48,1,gold,64,0
75,south,11.0,574.33,0,silver,10,1
72,south,14.0,214.35,0,silver,36,1
32,,10.0,2068.88,1,silver,26,0
49,west,11.0,416.06,1,basic,5,1
62,west,18.0,1314.98,1,basic,19,0
55,east,12.0,802.09,0,silver,17,0
31,west,12.0,1370.28,0,silver,24,0
25,east,6.0,503.9,1,gold,61,0
38,north,19.0,341.31,1,platinum,22,1
68,north,15.0,436.19,1,basic,40,1
73,south,11.0,465.63,2,silver,7,1
38,west,13.0,714.22,0,gold,14,0
34,east,12.0,624.01,1,platinum,54,0
18,west,20.0,371.45,0,silver,33,0
73,north,9.0,903.63,0,silver,48,0
48,east,14.0,554.85,1,platinum,32,1
72,south,8.0,387.58,0,basic,61,1
41,north,15.0,1157.83,1,basic,23,0
21,south,12.0,1125.56,0,gold,47,0
28,east,11.0,1325.05,0,basic,61,0
66,north,12.0,504.37,0,gold,69,0
23,north,10.0,422.7,2,silver,57,1
65,north,14.0,736.66,0,silver,2,0
65,south,12.0,1078.89,1,silver,44,0
25,south,22.0,679.36,1,gold,28,0
74,north,13.0,833.03,2,silver,59,0
39,east,11.0,518.21,0,silver,16,0
35,north,14.0,701.49,0,silver,17,0
69,east,6.0,1116.55,0,platinum,28,0
53,west,15.0,445.8,2,silver,63,0
61,east,11.0,954.29,0,silver,48,0
22,south,11.0,546.78,1,basic,19,1
63,north,8.0,967.86,1,basic,18,0
29,west,12.0,1287.97,1,silver,63,0
64,east,11.0,482.99,0,silver,28,0
18,south,9.0,604.32,0,silver,24,0
47,west,16.0,,0,gold,31,0
25,east,7.0,990.05,2,platinum,37,0
18,south,7.0,917.05,2,silver,62,0
70,east,13.0,469.27,1,silver,29,0
18,north,11.0,442.29,2,platinum,41,0
49,north,8.0,329.05,1,gold,64,0
35,east,14.0,345.56,0,platinum,21,0
68,west,11.0,569.48,0,platinum,38,0
39,east,11.0,544.57,0,platinum,49,0
64,west,19.0,839.5,0,basic,54,0
37,east,13.0,530.48,1,silver,59,0
22,west,19.0,522.94,0,basic,59,0
50,west,10.0,494.98,2,silver,23,1
53,south,11.0,366.51,4,basic,9,1
21,south,13.0,1135.3,1,silver,26,0
66,north,13.0,1606.55,2,basic,35,0
72,south,15.0,789.96,2,silver,56,0
70,west,11.0,1243.75,2,silver,39,0
34,east,8.0,837.77,0,silver,10,0
58,north,14.0,747.09,0,basic,16,0
