age,region,login_count_30d,total_spend,complaint_count,membership_level,tenure_months,churn
65,east,13.0,404.41,1,silver,51,0
38,north,13.0,797.23,1,silver,8,0
62,south,11.0,,0,basic,48,0
46,east,,369.85,0,gold,71,0
46,south,13.0,689.61,1,gold,66,0
24,north,8.0,947.93,1,gold,9,0
55,west,12.0,318.18,0,basic,71,0
36,south,7.0,783.09,1,platinum,11,1
21,east,5.0,437.52,0,gold,62,0
51,north,16.0,566.89,0,platinum,16,0
46,east,9.0,161.14,0,silver,16,0
30,south,8.0,418.29,2,basic,63,1
22,east,13.0,,1,gold,7,0
65,east,11.0,960.88,1,platinum,16,1
69,east,6.0,1116.55,0,platinum,28,0
72,west,11.0,600.43,1,gold,17,1
68,south,17.0,1122.87,1,platinum,25,0
39,,16.0,492.52,1,silver,35,0
50,north,13.0,716.76,1,basic,62,0
29,west,6.0,,0,gold,5,0
59,north,11.0,406.18,2,basic,33,1
47,west,14.0,481.12,0,silver,19,0
18,south,9.0,604.32,0,silver,24,0
18,east,11.0,800.38,0,basic,2,0
43,south,15.0,402.13,1,silver,13,0
37,north,10.0,404.03,0,gold,12,0
28,east,13.0,485.6,1,platinum,39,0
24,north,13.0,637.24,0,basic,72,0
47,east,13.0,1037.43,2,platinum,45,0
51,east,10.0,494.26,0,gold,30,0
43,north,12.0,471.38,1,gold,16,0
56,north,11.0,866.02,0,basic,70,0
35,east,13.0,495.06,1,basic,31,1
72,south,5.0,1460.69,1,basic,60,0
49,west,12.0,986.99,0,basic,72,0
20,south,8.0,,2,basic,21,1
45,west,16.0,876.24,1,silver,16,0
47,west,8.0,1055.84,1,platinum,49,1
34,west,10.0,709.02,0,basic,70,0
45,south,10.0,561.0,2,basic,33,0
72,south,10.0,656.33,1,basic,12,1
19,west,10.0,1398.2,0,basic,23,0
40,west,16.0,859.25,0,silver,3,0
50,north,12.0,468.48,0,silver,9,0
27,west,14.0,664.15,2,platinum,53,1
28,south,12.0,1142.9,0,gold,55,0
70,east,13.0,958.17,0,basic,41,0
62,north,6.0,954.09,0,basic,39,0
50,west,13.0,861.39,0,basic,28,0
63,north,8.0,967.86,1,basic,18,0
45,north,7.0,449.62,0,basic,14,0
28,south,15.0,1181.15,1,silver,51,0
71,east,13.0,505.57,0,silver,71,0
71,east,10.0,699.7,0,gold,45,0
54,south,16.0,544.09,2,basic,36,0
36,north,12.0,864.43,1,gold,12,0
38,west,9.0,557.34,0,basic,42,0
59,east,9.0,1018.38,1,silver,33,0
31,north,8.0,852.04,1,gold,16,0
34,north,8.0,473.28,0,basic,52,0
51,south,9.0,217.47,1,silver,33,1
32,north,12.0,742.5,1,platinum,41,0
70,north,18.0,841.27,0,silver,62,0
50,east,15.0,753.34,2,platinum,67,0
64,north,14.0,738.21,2,basic,17,0
57,west,15.0,365.0,3,silver,66,1
43,east,15.0,297.43,1,basic,9,0
22,west,13.0,763.36,0,basic,25,0
62,north,9.0,587.13,1,gold,53,1
55,north,14.0,313.5,0,basic,16,1
44,south,18.0,404.11,3,silver,11,1
70,east,14.0,843.33,1,basic,59,0
43,,12.0,666.85,0,gold,7,0
29,east,15.0,431.45,0,gold,52,0
53,west,15.0,445.8,2,silver,63,0
71,north,7.0,701.62,0,gold,33,0
24,east,18.0,1006.83,0,basic,65,0
62,west,18.0,1314.98,1,basic,19,0
39,east,6.0,683.23,0,basic,66,0
72,west,11.0,621.14,0,silver,48,0
44,east,16.0,793.42,0,basic,71,0
62,east,20.0,,1,basic,67,0
30,north,13.0,,1,silver,31,0
51,south,7.0,419.22,1,basic,31,1
35,north,15.0,558.39,1,basic,59,0
22,north,11.0,397.04,2,basic,39,0
54,south,4.0,694.76,2,platinum,62,0
49,north,11.0,853.14,1,basic,66,0
56,,10.0,685.52,1,gold,69,0
23,east,9.0,335.6,2,basic,17,1
44,north,12.0,449.5,1,silver,2,0
59,north,15.0,980.18,0,silver,5,0
53,west,14.0,232.17,1,silver,21,1
48,north,10.0,1085.59,1,gold,7,0
64,east,11.0,482.99,0,silver,28,0
34,east,7.0,300.27,2,gold,56,1
65,east,11.0,749.17,1,platinum,65,0
42,south,13.0,613.59,0,gold,52,0
73,east,11.0,409.98,2,gold,44,0
55,south,13.0,866.61,2,basic,34,0
75,east,7.0,957.94,1,gold,19,0
41,west,21.0,341.36,0,basic,56,0
66,west,7.0,883.25,0,platinum,5,0
27,south,14.0,665.14,0,gold,26,0
73,north,12.0,555.07,0,basic,32,0
40,west,8.0,887.21,2,gold,62,0
35,west,13.0,887.09,1,basic,41,0
41,north,11.0,376.1,1,silver,4,1
54,east,8.0,713.98,0,gold,32,0
26,west,,,1,gold,71,0
65,north,10.0,368.41,0,platinum,19,1
58,east,7.0,668.7,1,silver,9,0
71,east,17.0,916.46,1,platinum,60,0
63,south,16.0,1155.25,0,basic,63,0
69,east,12.0,305.21,0,silver,59,0
34,south,11.0,396.09,1,gold,52,1
31,north,6.0,394.35,0,silver,54,0
36,east,16.0,632.45,1,gold,53,0
52,south,11.0,559.29,0,platinum,19,0
66,west,7.0,143.25,1,silver,48,1
25,north,11.0,1120.58,1,silver,15,0
54,south,8.0,545.96,1,silver,57,1
57,south,10.0,437.93,0,platinum,50,0
35,east,8.0,493.72,0,platinum,65,0
47,east,16.0,932.78,0,platinum,40,0
24,south,14.0,1097.4,0,silver,7,0
50,north,11.0,238.51,0,silver,5,1
23,east,11.0,1199.42,1,silver,33,0
53,east,10.0,1164.2,0,basic,25,0
31,south,16.0,469.47,0,basic,50,0
37,east,11.0,771.39,1,platinum,31,0
58,south,11.0,370.16,3,silver,43,1
63,west,18.0,702.75,0,platinum,48,0
21,south,19.0,231.83,0,basic,70,0
75,west,10.0,533.53,1,basic,46,0
62,east,18.0,856.97,1,silver,69,0
60,north,14.0,,1,basic,28,0
22,west,15.0,868.33,0,gold,56,0
32,east,10.0,414.33,1,basic,27,1
65,east,13.0,984.44,0,basic,51,0
32,south,5.0,718.94,1,gold,54,0
69,south,16.0,751.68,1,silver,61,0
40,east,14.0,800.09,1,silver,43,0
29,north,11.0,502.69,0,gold,54,1
25,west,13.0,583.49,1,gold,38,0
45,west,15.0,879.97,1,silver,21,0
35,east,16.0,831.15,0,gold,8,0
74,north,17.0,292.59,1,gold,3,0
58,east,10.0,1402.05,1,silver,28,0
30,east,14.0,848.7,2,basic,50,0
44,west,18.0,501.05,0,basic,17,0
25,east,7.0,990.05,2,platinum,37,0
54,west,9.0,930.52,2,gold,12,1
20,east,13.0,642.5,1,basic,3,0
37,north,7.0,1594.18,2,silver,5,0
32,north,14.0,643.48,1,silver,4,0
55,north,11.0,664.93,0,gold,62,0
37,north,10.0,249.91,0,silver,9,0
32,south,17.0,369.21,0,silver,62,0
45,south,11.0,1591.56,1,silver,38,0
21,east,8.0,302.82,3,silver,13,1
39,north,18.0,364.56,0,gold,67,0
73,east,11.0,803.91,1,silver,26,0
58,east,11.0,688.01,0,basic,41,0
62,east,8.0,639.21,1,gold,72,0
58,west,9.0,809.81,1,basic,33,0
75,east,12.0,528.84,1,gold,8,1
30,north,10.0,818.19,0,platinum,26,0
66,north,10.0,381.38,2,platinum,37,1
42,south,8.0,622.86,1,silver,39,0
31,west,12.0,1370.28,0,silver,24,0
48,east,11.0,1501.52,2,basic,30,0
72,,11.0,699.99,1,gold,66,0
70,east,7.0,498.32,0,basic,31,1
24,east,13.0,1144.24,0,basic,34,0
70,north,8.0,,1,basic,65,1
73,east,13.0,1572.12,0,silver,4,0
30,west,17.0,1125.53,0,basic,13,0
34,east,12.0,1062.49,0,basic,2,0
18,north,11.0,442.29,2,platinum,41,0
32,east,9.0,126.25,0,gold,48,0
36,south,14.0,761.92,1,basic,63,0
40,east,12.0,674.66,2,platinum,58,0
30,north,9.0,775.08,0,silver,27,0
20,west,15.0,746.1,0,basic,57,0
30,north,15.0,1452.45,3,silver,36,0
39,south,12.0,473.6,0,basic,11,0
63,north,8.0,450.21,0,gold,22,0
43,south,15.0,230.83,1,basic,27,0
31,south,17.0,365.97,1,basic,58,0
65,north,14.0,736.66,0,silver,2,0
34,north,9.0,1190.45,0,silver,70,0
34,north,12.0,1070.96,1,silver,40,0
72,north,14.0,900.84,2,basic,28,0
32,east,13.0,508.72,0,gold,37,0
23,east,13.0,245.24,0,silver,44,0
26,south,17.0,698.84,0,gold,50,0
57,west,18.0,1075.56,1,basic,48,0
51,east,13.0,1353.11,0,silver,13,0
29,east,13.0,600.84,1,basic,12,0
71,east,14.0,618.44,3,platinum,12,1
54,east,11.0,790.4,0,silver,22,0
23,east,20.0,209.84,1,platinum,4,0
25,east,16.0,426.33,1,gold,49,0
22,north,7.0,551.7,0,silver,1,0
73,east,12.0,193.8,0,silver,62,0
58,south,5.0,469.03,0,silver,45,0
18,east,10.0,407.02,0,silver,40,0
75,west,11.0,715.88,0,basic,25,0
54,north,10.0,267.69,0,silver,65,0
35,south,11.0,517.29,1,basic,40,1
70,south,7.0,684.96,1,basic,27,0
56,east,13.0,417.76,0,silver,63,0
44,west,10.0,511.15,0,basic,32,0
64,east,16.0,458.05,2,basic,4,1
74,east,7.0,533.49,0,basic,20,1
39,north,12.0,1067.67,0,platinum,15,0
36,south,11.0,609.13,2,gold,66,0
25,north,14.0,563.69,0,basic,35,0
46,east,8.0,2123.42,0,platinum,4,0
57,west,12.0,1097.25,1,silver,22,0
24,east,17.0,614.71,0,basic,27,0
37,south,14.0,346.72,0,basic,58,0
72,south,8.0,387.58,0,basic,61,1
72,south,12.0,502.72,2,platinum,70,0
21,east,14.0,646.93,1,basic,56,0
62,east,11.0,587.41,0,basic,35,0
75,east,10.0,393.75,0,silver,38,0
27,east,19.0,539.03,1,silver,61,0
73,west,13.0,1217.07,0,gold,53,0
65,east,9.0,455.24,0,platinum,50,0
63,south,11.0,217.53,0,basic,44,1
58,north,10.0,1388.14,0,silver,66,0
23,east,11.0,494.4,1,silver,64,0
50,south,7.0,1880.66,1,silver,62,0
58,east,17.0,549.39,0,silver,67,0
53,south,15.0,926.86,0,silver,7,0
39,east,18.0,708.86,1,basic,59,0
25,east,3.0,552.02,1,basic,3,1
35,east,12.0,1457.98,0,gold,60,0
73,north,12.0,779.9,4,gold,67,0
67,north,15.0,778.84,1,basic,69,0
75,south,18.0,833.69,0,platinum,1,0
69,east,13.0,528.76,0,gold,48,0
36,south,13.0,586.29,1,silver,42,0
38,east,10.0,613.56,0,basic,14,0
43,south,13.0,1094.24,0,silver,16,0
26,north,13.0,565.23,0,basic,65,0
34,west,15.0,358.92,1,platinum,31,0
62,east,14.0,608.95,1,silver,9,0
20,south,11.0,783.26,0,gold,55,0
45,west,7.0,992.31,0,gold,43,0
37,north,16.0,617.18,0,platinum,7,0
22,north,9.0,303.03,0,basic,55,0
58,north,20.0,733.68,1,basic,29,0
52,east,8.0,625.28,1,basic,69,0
37,north,8.0,721.75,1,gold,62,0
20,south,12.0,484.96,1,basic,13,0
57,east,7.0,494.64,2,basic,53,1
68,west,14.0,449.95,1,silver,21,1
53,south,11.0,736.49,0,basic,47,0
52,west,18.0,859.83,1,basic,1,0
47,south,15.0,955.92,0,gold,35,0
47,west,16.0,,0,gold,31,0
60,east,12.0,629.99,0,silver,47,0
18,north,22.0,783.64,1,platinum,16,0
57,west,8.0,276.11,0,basic,47,0
65,south,9.0,318.72,0,gold,30,1
21,south,8.0,621.06,0,gold,23,0
38,west,10.0,574.66,0,basic,47,1
42,east,7.0,1385.28,0,silver,71,1
24,west,9.0,829.08,1,silver,36,0
35,north,10.0,869.13,2,platinum,50,0
71,east,17.0,1073.03,0,silver,11,0
38,east,9.0,531.53,1,gold,8,1
61,east,9.0,579.73,0,silver,46,0
34,east,11.0,556.07,1,basic,25,0
67,south,10.0,520.49,0,basic,32,1
47,east,9.0,1323.83,3,silver,17,1
28,north,7.0,733.74,0,silver,18,0
61,south,9.0,285.82,0,gold,48,0
68,north,15.0,663.33,0,silver,66,0
73,east,19.0,550.03,3,silver,40,0
69,east,12.0,130.53,0,basic,32,0
55,south,11.0,396.79,1,silver,26,1
30,south,12.0,873.53,0,basic,34,0
40,east,19.0,732.82,0,basic,33,0
30,,14.0,460.07,0,gold,70,0
52,north,10.0,738.18,2,basic,41,0
35,east,6.0,1233.73,1,basic,6,0
43,south,7.0,739.88,0,platinum,36,0
39,south,9.0,480.95,0,basic,8,0
30,west,5.0,807.05,1,silver,33,1
70,south,11.0,426.35,1,silver,3,0
26,west,11.0,895.83,1,silver,56,0
36,north,14.0,931.26,1,basic,68,0
54,east,10.0,550.7,1,gold,64,0
34,west,11.0,427.8,1,silver,69,0
30,north,5.0,688.81,0,basic,72,0
73,west,15.0,495.95,3,silver,18,0
31,east,12.0,462.01,0,silver,69,0
54,west,10.0,740.74,2,silver,1,1
38,south,8.0,304.17,0,silver,39,0
29,west,7.0,726.99,2,gold,51,0
40,east,13.0,613.22,0,basic,23,1
53,east,10.0,918.62,0,basic,33,0
23,east,4.0,1298.22,1,gold,37,0
40,north,11.0,736.08,0,platinum,11,0
26,south,10.0,,0,basic,13,0
43,east,19.0,288.98,1,gold,48,0
24,north,14.0,576.87,0,gold,62,0
37,west,15.0,667.74,1,basic,50,0
68,south,14.0,888.87,0,gold,58,0
24,west,11.0,541.9,0,basic,4,0
60,west,11.0,819.44,1,silver,66,0
35,west,9.0,569.52,2,basic,59,0
40,east,14.0,301.82,0,basic,23,1
60,west,8.0,523.18,0,platinum,33,0
57,east,7.0,367.46,0,silver,62,1
55,north,17.0,812.95,0,silver,44,0
57,north,14.0,505.34,3,gold,2,1
46,north,11.0,673.25,2,silver,45,0
51,east,13.0,,0,platinum,72,0
71,west,10.0,538.17,0,silver,14,0
53,east,15.0,510.4,0,silver,68,0
32,west,9.0,866.12,0,basic,43,0
18,west,20.0,371.45,0,silver,33,0
25,north,10.0,532.13,0,silver,43,0
70,south,11.0,826.09,2,basic,43,0
44,south,7.0,844.95,0,silver,18,0
40,east,10.0,1017.46,0,basic,7,0
41,west,15.0,618.25,0,basic,5,0
26,east,11.0,954.14,0,basic,2,0
42,south,11.0,868.31,0,gold,38,0
50,north,9.0,721.98,0,basic,7,1
63,south,8.0,205.13,0,platinum,34,0
26,north,13.0,480.17,0,platinum,22,0
65,west,,635.42,1,silver,21,1
53,south,8.0,200.43,1,platinum,66,1
37,east,9.0,886.35,1,gold,68,0
66,west,13.0,368.94,2,basic,23,1
28,east,11.0,617.58,1,gold,50,0
65,west,13.0,578.9,1,gold,43,0
57,east,11.0,751.3,0,basic,57,0
68,west,14.0,635.73,2,gold,54,0
66,south,13.0,1255.53,1,silver,48,0
19,north,13.0,713.08,1,basic,59,0
72,north,11.0,1129.1,1,basic,12,0
46,north,15.0,521.42,0,gold,67,0
70,north,7.0,630.15,2,gold,24,1
23,west,12.0,950.96,2,gold,12,0
32,east,15.0,726.1,0,basic,50,0
24,east,6.0,610.31,2,silver,40,1
74,north,13.0,754.64,0,gold,36,0
52,south,14.0,772.13,3,gold,49,0
30,east,6.0,353.32,1,basic,14,1
58,east,15.0,398.64,1,silver,30,0
59,east,12.0,660.65,0,silver,9,0
24,east,13.0,506.55,1,platinum,22,1
29,north,10.0,672.1,0,platinum,12,0
41,east,10.0,388.81,0,basic,18,0
55,east,10.0,1372.2,0,basic,57,0
69,east,8.0,1244.96,1,basic,15,0
33,north,9.0,329.42,1,silver,10,1
41,east,16.0,1249.05,2,platinum,35,0
53,south,8.0,586.14,0,gold,37,0
53,south,8.0,336.48,1,silver,13,1
51,east,11.0,866.82,1,silver,36,0
63,south,11.0,511.98,0,basic,4,0
65,south,12.0,605.25,2,silver,39,0
43,north,11.0,242.58,0,silver,26,0
45,east,17.0,528.63,0,basic,13,1
38,west,13.0,714.22,0,gold,14,0
52,south,9.0,728.32,0,gold,27,0
52,south,13.0,317.65,0,platinum,33,0
32,north,13.0,524.75,1,basic,55,0
31,east,5.0,856.32,3,silver,33,1
37,south,14.0,461.91,0,silver,23,0
21,north,14.0,319.07,0,basic,36,0
26,north,8.0,1051.94,2,basic,34,0
42,south,13.0,271.31,1,basic,15,1
51,east,9.0,615.65,1,basic,54,0
52,south,8.0,356.13,1,gold,44,0
28,east,9.0,656.2,1,gold,50,0
73,north,9.0,903.63,0,silver,48,0
72,east,16.0,399.58,2,gold,71,0
31,north,11.0,,1,gold,25,0
66,west,10.0,989.82,0,silver,5,0
62,west,12.0,916.91,0,gold,58,0
70,north,8.0,330.41,0,basic,60,1
56,north,13.0,338.37,1,silver,7,1
51,south,10.0,1047.11,0,basic,40,1
29,west,12.0,1287.97,1,silver,63,0
63,north,11.0,310.07,1,platinum,59,0
57,north,14.0,560.98,2,platinum,61,0
40,east,15.0,725.12,0,platinum,1,0
19,west,9.0,1707.52,0,gold,10,0
63,east,18.0,784.15,1,basic,35,0
24,east,13.0,535.21,1,silver,10,0
21,east,8.0,837.24,0,gold,12,1
53,south,13.0,258.69,1,basic,6,1
23,north,6.0,681.67,0,silver,29,0
45,north,15.0,443.03,1,silver,43,0
62,,12.0,939.5,1,basic,14,0
42,east,14.0,268.84,1,silver,47,0
57,west,14.0,150.98,1,basic,17,1
38,north,12.0,496.78,0,silver,18,0
56,north,7.0,812.42,0,basic,15,0
70,south,9.0,440.17,0,gold,28,1
46,west,13.0,384.74,0,silver,6,1
26,,6.0,899.5,0,basic,7,0
20,west,15.0,533.49,4,gold,7,1
72,east,14.0,1269.66,1,silver,30,0
19,north,14.0,1176.33,0,basic,22,0
56,east,14.0,195.19,0,gold,35,0
46,east,15.0,489.21,0,gold,53,0
44,east,18.0,855.2,0,silver,20,0
58,north,15.0,569.0,1,basic,6,1
66,east,10.0,727.57,0,silver,50,0
21,east,6.0,387.46,0,silver,62,0
51,south,10.0,901.7,1,silver,19,1
47,south,13.0,728.34,0,gold,9,0
60,east,7.0,628.7,2,gold,12,1
29,south,9.0,473.39,0,basic,26,0
21,south,13.0,1135.3,1,silver,26,0
20,west,17.0,303.46,0,basic,38,0
65,north,12.0,1423.58,1,basic,72,0
30,south,11.0,875.21,1,basic,61,0
41,,11.0,783.46,1,gold,56,0
32,west,12.0,1011.43,0,basic,15,0
29,south,12.0,515.82,0,basic,13,1
47,south,12.0,1113.14,1,basic,5,0
25,east,11.0,303.14,1,platinum,48,0
54,east,12.0,1869.59,0,silver,33,0
54,north,18.0,237.31,2,silver,63,0
42,north,16.0,390.08,1,silver,58,0
49,north,18.0,801.43,0,platinum,71,0
45,west,9.0,334.7,1,basic,27,1
24,west,12.0,666.15,1,silver,60,0
48,west,8.0,1154.87,1,silver,10,0
46,west,,687.77,1,silver,3,0
75,south,9.0,663.94,2,silver,40,1
46,east,11.0,,4,silver,27,0
53,east,14.0,583.69,1,basic,9,0
68,south,7.0,726.56,0,basic,18,0
43,west,13.0,732.07,1,basic,61,0
68,south,15.0,502.17,0,basic,64,0
40,south,20.0,373.54,0,gold,10,0
40,east,,228.17,1,silver,50,0
53,east,9.0,290.6,0,gold,28,0
70,west,21.0,979.59,0,basic,23,0
58,south,13.0,292.27,0,silver,24,0
33,south,11.0,566.09,1,basic,7,0
47,north,19.0,584.66,1,basic,35,0
38,east,9.0,1288.31,0,silver,5,0
40,west,5.0,799.75,1,silver,60,0
60,east,7.0,103.01,2,silver,44,1
37,west,5.0,638.2,1,gold,10,1
53,west,19.0,936.33,1,basic,33,0
46,south,9.0,357.97,1,platinum,23,1
49,west,11.0,416.06,1,basic,5,1
39,north,9.0,373.46,0,silver,68,0
49,east,12.0,327.43,2,basic,59,0
47,east,9.0,609.48,1,basic,26,0
18,south,12.0,701.01,0,silver,9,1
54,south,13.0,499.45,1,silver,30,1
70,east,13.0,1411.36,0,gold,1,0
48,east,14.0,1175.05,2,gold,69,0
59,south,4.0,570.69,0,silver,35,0
49,north,10.0,851.46,1,silver,2,0
42,south,13.0,1320.34,1,gold,43,0
58,north,9.0,325.26,0,basic,24,0
23,north,8.0,643.02,1,basic,72,0
46,east,14.0,744.19,0,gold,58,0
45,west,14.0,,0,gold,15,0
39,north,18.0,1302.68,3,basic,52,0
62,east,13.0,1920.74,1,basic,53,0
63,north,9.0,1066.37,0,gold,61,0
37,south,13.0,944.52,1,silver,63,0
61,east,10.0,558.19,0,platinum,19,0
38,south,12.0,958.82,0,silver,61,0
55,east,24.0,921.88,1,basic,31,0
63,north,16.0,226.72,2,gold,60,0
28,east,9.0,646.27,1,platinum,3,0
25,north,12.0,666.25,0,basic,48,0
33,north,17.0,,1,basic,57,0
43,east,12.0,962.53,1,basic,66,0
30,south,8.0,99.97,0,gold,49,0
69,south,17.0,479.65,1,silver,17,0
66,east,8.0,367.96,1,gold,8,1
35,north,14.0,837.43,1,gold,26,0
65,south,9.0,471.73,0,basic,59,0
20,north,8.0,504.58,1,basic,36,0
39,north,5.0,1872.11,1,gold,7,0
48,west,10.0,1449.58,0,gold,9,0
59,north,3.0,606.98,0,basic,36,1
73,,15.0,473.64,0,silver,49,0
24,west,9.0,860.85,1,basic,59,0
46,east,16.0,1143.27,0,basic,7,0
49,south,11.0,372.04,0,platinum,20,0
41,north,15.0,1157.83,1,basic,23,0
33,south,11.0,403.8,0,silver,19,1
75,west,8.0,454.62,0,gold,60,0
20,east,12.0,438.92,0,basic,35,0
26,east,16.0,837.65,0,silver,35,0
31,east,13.0,1381.89,3,silver,67,0
70,north,18.0,227.36,1,basic,46,0
63,east,9.0,245.32,1,basic,12,1
58,north,13.0,507.48,2,basic,5,0
61,west,10.0,746.96,0,gold,24,0
45,south,7.0,542.69,0,silver,34,0
34,west,16.0,1360.77,0,basic,48,0
34,east,8.0,837.77,0,silver,10,0
21,east,9.0,326.91,1,basic,61,1
43,east,9.0,719.35,1,platinum,66,0
58,south,7.0,729.76,0,silver,18,0
27,east,10.0,552.53,0,basic,14,0
38,east,8.0,339.85,0,platinum,58,0
24,south,18.0,535.19,2,gold,45,1
50,north,10.0,331.67,1,silver,30,0
72,north,12.0,877.48,1,platinum,33,0
36,south,8.0,749.25,1,gold,1,0
73,west,12.0,630.45,4,silver,42,1
44,south,13.0,724.07,1,gold,31,1
60,north,18.0,1527.47,1,basic,21,0
33,east,14.0,138.25,1,gold,61,1
27,north,11.0,779.06,0,silver,28,0
34,north,7.0,1000.35,0,basic,11,0
19,west,15.0,497.14,1,basic,15,1
40,north,11.0,861.72,1,gold,72,0
74,west,7.0,516.38,0,basic,18,1
44,north,4.0,351.42,0,silver,38,0
42,south,15.0,936.45,1,gold,19,0
37,west,12.0,301.83,0,gold,48,0
47,east,9.0,315.26,0,platinum,50,0
64,west,7.0,543.39,1,silver,15,1
41,north,15.0,819.14,2,basic,4,1
53,south,11.0,366.51,4,basic,9,1
47,east,9.0,594.48,1,gold,58,0
60,east,9.0,737.07,1,gold,11,0
74,south,10.0,697.71,0,basic,68,0
64,east,14.0,248.14,1,gold,15,1
70,north,11.0,1282.33,2,basic,24,0
75,east,10.0,1896.73,1,silver,71,0
